year,type_of_violence,conflict_new_id,conflict_name,dyad_name,side_a,side_b,latitude,longitude,geom_wkt,country,best_est,high_est,low_est
2003,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.268333,14.383889,POINT(14.383889 -4.268333),Congo,13,13,13
2003,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.266389,14.088889,POINT(14.088889 -4.266389),Congo,2,2,2
2003,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.259167,15.284722,POINT(15.284722 -4.259167),Congo,6,6,6
2003,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.151389,13.968611,POINT(13.968611 -4.151389),Congo,1,1,1
2003,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,3.733333,38.583333,POINT(38.583333 3.733333),Ethiopia,0,8,0
2003,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,4.694328,38.405261,POINT(38.405261 4.694328),Ethiopia,0,4,0
2003,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,4.883333,38.083333,POINT(38.083333 4.883333),Ethiopia,0,6,0
2003,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,7,39.983333,POINT(39.983333 7),Ethiopia,0,14,0
2003,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,8,39,POINT(39 8),Ethiopia,0,11,0
2003,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,8.916666,42.4,POINT(42.4 8.916666),Ethiopia,0,14,0
2003,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.225555,42.332222,POINT(42.332222 9.225555),Ethiopia,0,10,0
2003,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.225555,42.332222,POINT(42.332222 9.225555),Ethiopia,0,9,0
2003,1,416,Central African Republic:Government,Government of Central African Republic - Forces of Francois Bozize,Government of Central African Republic,Forces of Francois Bozize,4.366667,18.583333,POINT(18.583333 4.366667),Central African Republic,13,50,5
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,4.916667,-7.5,POINT(-7.5 4.916667),Cote d'Ivoire,15,15,15
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,5.15,-7.383333,POINT(-7.383333 5.15),Cote d'Ivoire,5,5,5
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MJP,Government of Ivory Coast,MJP,5.15,-7.383333,POINT(-7.383333 5.15),Cote d'Ivoire,14,14,14
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MJP,Government of Ivory Coast,MJP,5.15,-7.383333,POINT(-7.383333 5.15),Cote d'Ivoire,5,5,5
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MJP,Government of Ivory Coast,MJP,6.738056,-7.343056,POINT(-7.343056 6.738056),Cote d'Ivoire,4,4,4
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,6.738056,-7.343056,POINT(-7.343056 6.738056),Cote d'Ivoire,4,4,4
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,6.785278,-8.312222,POINT(-8.312222 6.785278),Cote d'Ivoire,20,20,20
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,6.785278,-8.312222,POINT(-8.312222 6.785278),Cote d'Ivoire,0,350,0
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MJP,Government of Ivory Coast,MJP,6.874722,-6.451944,POINT(-6.451944 6.874722),Cote d'Ivoire,5,5,5
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,6.874722,-6.451944,POINT(-6.451944 6.874722),Cote d'Ivoire,5,5,5
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,7.219444,-7.929444,POINT(-7.929444 7.219444),Cote d'Ivoire,4,4,4
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,7.262778,-8.159722,POINT(-8.159722 7.262778),Cote d'Ivoire,3,3,3
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,7.262778,-8.159722,POINT(-8.159722 7.262778),Cote d'Ivoire,21,21,21
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MJP,Government of Ivory Coast,MJP,7.262778,-8.159722,POINT(-8.159722 7.262778),Cote d'Ivoire,7,22,7
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,7.262778,-8.159722,POINT(-8.159722 7.262778),Cote d'Ivoire,8,23,8
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MJP,Government of Ivory Coast,MJP,7.381944,-6.477778,POINT(-6.477778 7.381944),Cote d'Ivoire,5,5,5
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,7.381944,-6.477778,POINT(-6.477778 7.381944),Cote d'Ivoire,6,6,6
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MJP,Government of Ivory Coast,MJP,7.405278,-7.5475,POINT(-7.5475 7.405278),Cote d'Ivoire,4,4,4
2003,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,7.405278,-7.5475,POINT(-7.5475 7.405278),Cote d'Ivoire,4,4,4
2003,1,424,Nigeria:Northern Nigeria,Government of Nigeria - Ahlul Sunnah Jamaa,Government of Nigeria,Ahlul Sunnah Jamaa,13.091147,11.840131,POINT(11.840131 13.091147),Nigeria,1,1,1
2003,1,424,Nigeria:Northern Nigeria,Government of Nigeria - Ahlul Sunnah Jamaa,Government of Nigeria,Ahlul Sunnah Jamaa,13.091147,11.840131,POINT(11.840131 13.091147),Nigeria,1,1,1
2003,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,5.341111,-4.028056,POINT(-4.028056 5.341111),Cote d'Ivoire,1,1,1
2003,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,5.341111,-4.028056,POINT(-4.028056 5.341111),Cote d'Ivoire,1,1,1
2003,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,5.341111,-4.028056,POINT(-4.028056 5.341111),Cote d'Ivoire,2,2,2
2003,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,5.341111,-4.028056,POINT(-4.028056 5.341111),Cote d'Ivoire,1,1,1
2003,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,5.341111,-4.028056,POINT(-4.028056 5.341111),Cote d'Ivoire,1,1,1
2003,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,5.341111,-4.028056,POINT(-4.028056 5.341111),Cote d'Ivoire,1,1,1
2003,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,6.921389,-8.209167,POINT(-8.209167 6.921389),Cote d'Ivoire,4,4,4
2003,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,7.006944,-7.475,POINT(-7.475 7.006944),Cote d'Ivoire,61,61,61
2003,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,8,-5,POINT(-5 8),Cote d'Ivoire,1,1,1
2003,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,4.589167,-7.6725,POINT(-7.6725 4.589167),Liberia,66,66,66
2003,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,5.3,-7.5,POINT(-7.5 5.3),Liberia,369,369,369
2003,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,6.16667,-8.41667,POINT(-8.41667 6.16667),Liberia,3,3,3
2003,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,6.187286,-8.773361,POINT(-8.773361 6.187286),Liberia,3,3,3
2003,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,6.310556,-10.804722,POINT(-10.804722 6.310556),Liberia,11,11,11
2003,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,6.310556,-10.804722,POINT(-10.804722 6.310556),Liberia,42,42,42
2003,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,7.15889,-8.97,POINT(-8.97 7.15889),Liberia,5,5,5
2003,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,8.286944,-10.084444,POINT(-10.084444 8.286944),Liberia,550,550,550
2003,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,8.421944,-9.747778,POINT(-9.747778 8.421944),Liberia,27,27,27
2003,3,463,Government of Nigeria - Civilians,Government of Nigeria - Civilians,Government of Nigeria,Civilians,5.5167,5.75,POINT(5.75 5.5167),Nigeria,3,3,3
2003,3,463,Government of Nigeria - Civilians,Government of Nigeria - Civilians,Government of Nigeria,Civilians,5.554632,5.786239,POINT(5.786239 5.554632),Nigeria,7,7,7
2003,3,463,Government of Nigeria - Civilians,Government of Nigeria - Civilians,Government of Nigeria,Civilians,6.380494,2.710416,POINT(2.710416 6.380494),Nigeria,1,1,1
2003,3,463,Government of Nigeria - Civilians,Government of Nigeria - Civilians,Government of Nigeria,Civilians,6.453056,3.395833,POINT(3.395833 6.453056),Nigeria,15,15,15
2003,3,463,Government of Nigeria - Civilians,Government of Nigeria - Civilians,Government of Nigeria,Civilians,6.453056,3.395833,POINT(3.395833 6.453056),Nigeria,1,1,1
2003,3,463,Government of Nigeria - Civilians,Government of Nigeria - Civilians,Government of Nigeria,Civilians,6.453056,3.395833,POINT(3.395833 6.453056),Nigeria,1,1,1
2003,3,463,Government of Nigeria - Civilians,Government of Nigeria - Civilians,Government of Nigeria,Civilians,6.453056,3.395833,POINT(3.395833 6.453056),Nigeria,1,1,1
2003,3,463,Government of Nigeria - Civilians,Government of Nigeria - Civilians,Government of Nigeria,Civilians,6.887886,9.235472,POINT(9.235472 6.887886),Nigeria,10,10,10
2003,3,463,Government of Nigeria - Civilians,Government of Nigeria - Civilians,Government of Nigeria,Civilians,10.52224,7.43828,POINT(7.43828 10.52224),Nigeria,1,1,1
2003,3,463,Government of Nigeria - Civilians,Government of Nigeria - Civilians,Government of Nigeria,Civilians,11.645721,8.447866,POINT(8.447866 11.645721),Nigeria,3,3,3
2003,3,464,Government of Central African Republic - Civilians,Government of Central African Republic - Civilians,Government of Central African Republic,Civilians,4.366667,18.583333,POINT(18.583333 4.366667),Central African Republic,1,1,1
2003,3,464,Government of Central African Republic - Civilians,Government of Central African Republic - Civilians,Government of Central African Republic,Civilians,6.317222,16.378333,POINT(16.378333 6.317222),Central African Republic,2,2,2
2003,3,464,Government of Central African Republic - Civilians,Government of Central African Republic - Civilians,Government of Central African Republic,Civilians,7,21,POINT(21 7),Central African Republic,1,1,1
2003,3,474,Government of Ethiopia - Civilians,Government of Ethiopia - Civilians,Government of Ethiopia,Civilians,6.507569,34.988992,POINT(34.988992 6.507569),Ethiopia,5,5,5
2003,3,474,Government of Ethiopia - Civilians,Government of Ethiopia - Civilians,Government of Ethiopia,Civilians,7.75,34.5,POINT(34.5 7.75),Ethiopia,2,2,2
2003,3,474,Government of Ethiopia - Civilians,Government of Ethiopia - Civilians,Government of Ethiopia,Civilians,7.75,34.5,POINT(34.5 7.75),Ethiopia,1,1,1
2003,3,474,Government of Ethiopia - Civilians,Government of Ethiopia - Civilians,Government of Ethiopia,Civilians,7.75,34.5,POINT(34.5 7.75),Ethiopia,1,1,1
2003,3,474,Government of Ethiopia - Civilians,Government of Ethiopia - Civilians,Government of Ethiopia,Civilians,7.75,34.5,POINT(34.5 7.75),Ethiopia,10,10,10
2003,3,474,Government of Ethiopia - Civilians,Government of Ethiopia - Civilians,Government of Ethiopia,Civilians,7.833333,34.5,POINT(34.5 7.833333),Ethiopia,11,11,11
2003,3,474,Government of Ethiopia - Civilians,Government of Ethiopia - Civilians,Government of Ethiopia,Civilians,7.85,34.55,POINT(34.55 7.85),Ethiopia,3,3,3
2003,3,474,Government of Ethiopia - Civilians,Government of Ethiopia - Civilians,Government of Ethiopia,Civilians,7.85,34.55,POINT(34.55 7.85),Ethiopia,8,8,8
2003,3,474,Government of Ethiopia - Civilians,Government of Ethiopia - Civilians,Government of Ethiopia,Civilians,7.9,34.35,POINT(34.35 7.9),Ethiopia,4,4,4
2003,3,474,Government of Ethiopia - Civilians,Government of Ethiopia - Civilians,Government of Ethiopia,Civilians,8.2,34.266667,POINT(34.266667 8.2),Ethiopia,40,40,40
2003,3,474,Government of Ethiopia - Civilians,Government of Ethiopia - Civilians,Government of Ethiopia,Civilians,8.25,34.583333,POINT(34.583333 8.25),Ethiopia,424,424,424
2003,3,476,Government of Zimbabwe (Rhodesia) - Civilians,Government of Zimbabwe (Rhodesia) - Civilians,Government of Zimbabwe (Rhodesia),Civilians,-17.817777,31.044722,POINT(31.044722 -17.817777),Zimbabwe (Rhodesia),0,2,0
2003,3,548,RCD - Civilians,RCD - Civilians,RCD,Civilians,-2.7,28.633333,POINT(28.633333 -2.7),DR Congo (Zaire),55,55,16
2003,3,548,RCD - Civilians,RCD - Civilians,RCD,Civilians,-1.4,28.816667,POINT(28.816667 -1.4),DR Congo (Zaire),0,2,0
2003,3,548,RCD - Civilians,RCD - Civilians,RCD,Civilians,-1.4,28.816667,POINT(28.816667 -1.4),DR Congo (Zaire),44,44,44
2003,3,548,RCD - Civilians,RCD - Civilians,RCD,Civilians,-1.4,28.816667,POINT(28.816667 -1.4),DR Congo (Zaire),0,2,0
2003,3,548,RCD - Civilians,RCD - Civilians,RCD,Civilians,-1.4,28.816667,POINT(28.816667 -1.4),DR Congo (Zaire),15,15,15
2003,3,548,RCD - Civilians,RCD - Civilians,RCD,Civilians,-1.3,27.85,POINT(27.85 -1.3),DR Congo (Zaire),5,5,5
2003,3,548,RCD - Civilians,RCD - Civilians,RCD,Civilians,-1.206667,28.743611,POINT(28.743611 -1.206667),DR Congo (Zaire),7,7,7
2003,3,551,Palipehutu-FNL - Civilians,Palipehutu-FNL - Civilians,Palipehutu-FNL,Civilians,-3.227364,29.165564,POINT(29.165564 -3.227364),DR Congo (Zaire),12,12,12
2003,3,551,Palipehutu-FNL - Civilians,Palipehutu-FNL - Civilians,Palipehutu-FNL,Civilians,-3.11204,29.14467,POINT(29.14467 -3.11204),DR Congo (Zaire),7,7,7
2003,3,552,CNDD-FDD  - Civilians,CNDD-FDD  - Civilians,CNDD-FDD,Civilians,-3.260503,29.20365,POINT(29.20365 -3.260503),DR Congo (Zaire),9,9,9
2003,3,552,CNDD-FDD  - Civilians,CNDD-FDD  - Civilians,CNDD-FDD,Civilians,-3.051007,29.23339,POINT(29.23339 -3.051007),DR Congo (Zaire),16,17,16
2003,3,554,SPLM/A - Civilians,SPLM/A - Civilians,SPLM/A,Civilians,3.5,33,POINT(33 3.5),Uganda,2,2,2
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.676969,33.809772,POINT(33.809772 1.676969),Uganda,0,100,0
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.71464,33.61113,POINT(33.61113 1.71464),Uganda,1,1,1
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.71464,33.61113,POINT(33.61113 1.71464),Uganda,4,4,4
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.71464,33.61113,POINT(33.61113 1.71464),Uganda,5,5,5
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.71464,33.61113,POINT(33.61113 1.71464),Uganda,2,2,2
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.71464,33.61113,POINT(33.61113 1.71464),Uganda,8,8,8
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.71464,33.61113,POINT(33.61113 1.71464),Uganda,3,3,3
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.71464,33.61113,POINT(33.61113 1.71464),Uganda,4,4,4
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.71464,33.61113,POINT(33.61113 1.71464),Uganda,3,3,3
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.75732,33.22576,POINT(33.22576 1.75732),Uganda,2,2,2
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.75732,33.22576,POINT(33.22576 1.75732),Uganda,5,5,5
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.77415,33.630794,POINT(33.630794 1.77415),Uganda,0,6,0
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.77563,33.59524,POINT(33.59524 1.77563),Uganda,2,2,2
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.841111,33.766111,POINT(33.766111 1.841111),Uganda,1,1,1
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.88028,33.46806,POINT(33.46806 1.88028),Uganda,22,25,22
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.88028,33.46806,POINT(33.46806 1.88028),Uganda,3,3,3
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.916667,34.666667,POINT(34.666667 1.916667),Uganda,10,10,10
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,1.93607,33.06137,POINT(33.06137 1.93607),Uganda,4,4,4
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2,33.75,POINT(33.75 2),Uganda,5,5,5
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2.00361,33.65111,POINT(33.65111 2.00361),Uganda,5,5,5
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2.03333,33.38333,POINT(33.38333 2.03333),Uganda,50,50,50
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2.08333,33.66667,POINT(33.66667 2.08333),Uganda,2,2,2
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2.08333,33.66667,POINT(33.66667 2.08333),Uganda,5,5,5
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2.08333,33.66667,POINT(33.66667 2.08333),Uganda,34,34,34
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2.08333,32.58333,POINT(32.58333 2.08333),Uganda,3,7,3
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2.08333,33.66667,POINT(33.66667 2.08333),Uganda,6,6,6
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2.08333,33.66667,POINT(33.66667 2.08333),Uganda,61,69,61
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2.144591,33.223683,POINT(33.223683 2.144591),Uganda,22,22,22
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2.146111,31.811111,POINT(31.811111 2.146111),Uganda,14,14,14
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2.175444,33.251742,POINT(33.251742 2.175444),Uganda,10,10,10
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2.1999,33.598,POINT(33.598 2.1999),Uganda,0,4,0
2003,3,559,LRA - Civilians,LRA - Civilians,LRA,Civilians,2.2,32.96667,POINT(32.96667 2.2),Uganda,7,7,7
